date,benchmark_close,market_regime,max_total_exposure,current_total_exposure,current_cash,effective_universe_size,holdings_count,decision_scope_size,candidates_seen,passed_base_filter_count,passed_bucket_filter_count,passed_valuation_filter_count,passed_quality_filter_count,passed_price_trigger_count,raw_buy_signal_count,raw_sell_signal_count,blocked_by_universe_count,blocked_by_market_regime_count,blocked_by_cash_count,blocked_by_position_limit_count,blocked_by_single_name_limit_count,blocked_by_min_trade_amount_count,blocked_by_lot_size_count,blocked_by_existing_position_count,blocked_by_hard_add_ban_count,executable_buy_count,executable_sell_count,executed_buy_count,executed_sell_count
2025-10-17,4514.2345,risk_on,1.0,0.03721853003068004,193365.81756690002,12,1,5148,5148,5148,1337,24,2,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,4538.2201,risk_on,1.0,0.03709867126138158,193365.81756690002,12,1,5147,5147,5147,1336,23,2,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,4607.8715,risk_on,1.0,0.03729043097049091,193365.81756690002,12,1,5146,5146,5146,1335,22,2,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,4592.57,risk_on,1.0,0.03812848245244391,193365.81756690002,12,1,5146,5146,5146,1335,21,2,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,4606.3447,risk_on,1.0,0.03824808499978471,193365.81756690002,12,1,5148,5148,5148,1335,21,2,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,4660.6835,risk_on,1.0,0.03846329464785395,193365.81756690002,12,1,5149,5149,5149,1335,21,2,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,4716.0186,risk_on,1.0,0.039227705101494315,193365.81756690002,12,1,5148,5148,5148,1334,22,2,1345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-10-28,4691.973,risk_on,1.0,0.03877398304712489,193365.81756690002,12,1,5148,5148,5148,1332,21,2,1398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-10-29,4747.8378,risk_on,1.0,0.03860671424664801,193365.81756690002,12,1,5148,5148,5148,1333,21,2,1454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-10-30,4709.911,risk_on,1.0,0.03812848245244391,193365.81756690002,12,1,5147,5147,5147,1334,22,2,1704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-10-31,4640.6676,risk_on,1.0,0.03764977464186761,193365.81756690002,12,1,5148,5148,5148,1334,22,2,1494,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2025-11-03,4653.4028,risk_on,1.0,0.037673721348756684,193365.81756690002,13,1,5149,5149,5149,1336,21,2,1339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-04,4618.699,risk_on,1.0,0.03721853003068004,193365.81756690002,13,1,5149,5149,5149,1335,20,2,1456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-05,4627.257,risk_on,1.0,0.037242498203919415,193365.81756690002,13,1,5149,5149,5149,1336,18,2,1388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-06,4693.4032,risk_on,1.0,0.037697666863916415,193365.81756690002,13,1,5149,5149,5149,1336,20,2,1367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-07,4678.7944,risk_on,1.0,0.03750606936923412,193365.81756690002,13,1,5150,5150,5150,1336,19,2,1431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-10,4695.0507,risk_on,1.0,0.03839156880087579,193365.81756690002,13,1,5153,5153,5153,1336,18,2,1259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-11,4652.1655,risk_on,1.0,0.03805670664426199,193365.81756690002,13,1,5154,5154,5154,1337,18,2,1248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-12,4645.9079,risk_on,1.0,0.03882176344282942,193365.81756690002,13,1,5157,5157,5157,1337,18,2,1357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-13,4702.0738,risk_on,1.0,0.03870230354599884,193365.81756690002,13,1,5156,5156,5156,1337,18,2,1269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-14,4628.1398,risk_on,1.0,0.038678408003250744,193365.81756690002,13,1,5154,5154,5154,1337,17,2,1353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-17,4598.0525,risk_on,1.0,0.03776949625990907,193365.81756690002,13,1,5153,5153,5153,1337,19,3,1379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-18,4568.1928,risk_on,1.0,0.037673721348756684,193365.81756690002,13,1,5155,5155,5155,1338,19,3,1573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-19,4588.2922,risk_on,1.0,0.037338358964446816,193365.81756690002,13,1,5156,5156,5156,1338,20,3,1884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-20,4564.9483,risk_on,1.0,0.03729043097049091,193365.81756690002,13,1,5155,5155,5155,1335,18,3,2045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-21,4453.6076,risk_on,1.0,0.036690928125898636,193365.81756690002,13,1,5157,5157,5157,1335,25,3,2973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-24,4448.0478,risk_on,1.0,0.036498929491670544,193365.81756690002,13,1,5153,5153,5153,1335,22,3,2694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-25,4490.4047,risk_on,1.0,0.036810888419397114,193365.81756690002,13,1,5151,5151,5151,1335,19,3,2441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-26,4517.6255,risk_on,1.0,0.03664293564143434,193365.81756690002,13,1,5149,5149,5149,1335,23,3,2566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-27,4515.4027,risk_on,1.0,0.03688285025552848,193365.81756690002,13,1,5148,5148,5148,1335,21,3,2500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-11-28,4526.6616,risk_on,1.0,0.03695480133963009,193365.81756690002,13,1,5147,5147,5147,1335,21,3,2300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-12-01,4576.4856,risk_on,1.0,0.03709867126138158,193365.81756690002,12,1,5146,5146,5146,1336,19,2,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-02,4554.3347,risk_on,1.0,0.03729043097049091,193365.81756690002,12,1,5149,5149,5149,1336,19,2,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-03,4531.0486,risk_on,1.0,0.0375779273699346,193365.81756690002,12,1,5155,5155,5155,1337,19,2,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04,4546.5664,risk_on,1.0,0.03738628218649991,193365.81756690002,12,1,5153,5153,5153,1335,20,2,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-05,4584.5368,risk_on,1.0,0.03707469592627749,193365.81756690002,12,1,5151,5151,5151,1334,20,2,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08,4621.7545,risk_on,1.0,0.036666932481403305,193365.81756690002,12,1,5153,5153,5153,1333,20,3,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-09,4598.2232,risk_on,1.0,0.03637889147495812,193365.81756690002,12,1,5153,5153,5153,1333,22,3,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-10,4591.8273,risk_on,1.0,0.036522933506357776,193365.81756690002,12,1,5150,5150,5150,1330,24,3,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-11,4552.1848,risk_on,1.0,0.03553778714889285,193365.81756690002,12,1,5153,5153,5153,1332,24,3,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-12,4580.95,risk_on,1.0,0.03539345038155488,193365.81756690002,12,1,5155,5155,5155,1333,23,3,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-15,4552.0596,risk_on,1.0,0.0352250028749088,193365.81756690002,12,1,5154,5154,5154,1333,21,2,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-16,4497.5545,risk_on,1.0,0.03539345038155488,193365.81756690002,12,1,5156,5156,5156,1333,22,3,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-17,4579.875,risk_on,1.0,0.03563398766560854,193365.81756690002,12,1,5157,5157,5157,1333,25,3,3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18,4552.7926,risk_on,1.0,0.03558588980625629,193365.81756690002,12,1,5160,5160,5160,1339,23,3,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-19,4568.1781,risk_on,1.0,0.03601859789813337,193365.81756690002,12,1,5159,5159,5159,1339,21,3,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-22,4611.6235,risk_on,1.0,0.03577825246277574,193365.81756690002,12,1,5155,5155,5155,1340,21,3,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-23,4620.7341,risk_on,1.0,0.03560993933563895,193365.81756690002,12,1,5160,5160,5160,1339,21,3,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-24,4634.0586,risk_on,1.0,0.03568208072766743,193365.81756690002,12,1,5162,5162,5162,1339,20,3,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-25,4642.5357,risk_on,1.0,0.03585036867654866,193365.81756690002,12,1,5164,5164,5164,1339,19,3,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-26,4657.24,risk_on,1.0,0.03568208072766743,193365.81756690002,12,1,5163,5163,5163,1339,18,2,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29,4639.3721,risk_on,1.0,0.03534532852496547,193365.81756690002,12,1,5166,5166,5166,1340,19,3,2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30,4651.2818,risk_on,1.0,0.035176864209566026,193365.81756690002,12,1,5168,5168,5168,1340,20,3,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31,4629.9395,risk_on,1.0,0.03556183907737084,193365.81756690002,12,1,5169,5169,5169,1341,23,3,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-05,4717.7457,risk_on,1.0,0.03568208072766743,193365.81756690002,10,1,5169,5169,5169,1342,20,2,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06,4790.6938,risk_on,1.0,0.03580229239936568,193365.81756690002,10,1,5172,5172,5172,1343,20,2,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-07,4776.6658,risk_on,1.0,0.03529720186677355,193365.81756690002,10,1,5172,5172,5172,1343,20,2,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-08,4737.6536,risk_on,1.0,0.03546562416500608,193365.81756690002,10,1,5171,5171,5171,1343,18,2,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-09,4758.9221,risk_on,1.0,0.03577825246277574,193365.81756690002,10,1,5170,5170,5170,1341,18,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-12,4789.9155,risk_on,1.0,0.036186768423157226,193365.81756690002,10,1,5171,5171,5171,1339,16,2,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13,4761.0324,risk_on,1.0,0.03592247410367556,193365.81756690002,10,1,5164,5164,5164,1338,17,2,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14,4741.9306,risk_on,1.0,0.03611470252636763,193365.81756690002,10,1,5165,5165,5165,1339,17,3,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15,4751.4293,risk_on,1.0,0.03623480636789037,193365.81756690002,10,1,5168,5168,5168,1340,15,2,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16,4731.8728,risk_on,1.0,0.03623480636789037,193365.81756690002,10,1,5170,5170,5170,1341,16,2,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-19,4734.4556,risk_on,1.0,0.03678689875093014,193365.81756690002,10,1,5171,5171,5171,1341,16,2,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-20,4718.8782,risk_on,1.0,0.03683487689292631,193365.81756690002,10,1,5176,5176,5176,1341,16,2,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,4723.0692,risk_on,1.0,0.03664293564143434,193365.81756690002,10,1,5174,5174,5174,1340,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,4723.7091,risk_on,1.0,0.03678689875093014,193365.81756690002,10,1,5175,5175,5175,1340,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-23,4702.4966,risk_on,1.0,0.03702674167411151,193365.81756690002,10,1,5176,5176,5176,1340,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26,4706.964,risk_on,1.0,0.03657093794779219,193365.81756690002,10,1,5172,5172,5172,1340,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27,4705.6918,risk_on,1.0,0.0362588235445875,193365.81756690002,10,1,5172,5172,5172,1341,0,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28,4717.9914,risk_on,1.0,0.0358263311372601,193365.81756690002,10,1,5172,5172,5172,1341,0,0,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-29,4753.8697,risk_on,1.0,0.036138725689375505,193365.81756690002,10,1,5173,5173,5173,1341,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-30,4706.3401,risk_on,1.0,0.035994568746576326,193365.81756690002,10,1,5171,5171,5171,1341,0,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-02,4605.9799,risk_on,1.0,0.035176864209566026,193365.81756690002,11,1,5173,5173,5173,1341,0,0,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-03,4660.1074,risk_on,1.0,0.03508057246580563,193365.81756690002,11,1,5174,5174,5174,1342,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-04,4698.6832,risk_on,1.0,0.035200934142707294,193365.81756690002,11,1,5177,5177,5177,1343,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-05,4670.4188,risk_on,1.0,0.03539345038155488,193365.81756690002,11,1,5177,5177,5177,1343,0,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-06,4643.5959,risk_on,1.0,0.03529720186677355,193365.81756690002,11,1,5175,5175,5175,1342,0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-09,4719.0559,risk_on,1.0,0.035874405017321004,193365.81756690002,11,1,5174,5174,5174,1342,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-10,4724.2956,risk_on,1.0,0.0358263311372601,193365.81756690002,11,1,5178,5178,5178,1343,0,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-11,4713.8185,risk_on,1.0,0.035754211327400615,193365.81756690002,11,1,5178,5178,5178,1343,0,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-12,4719.578,risk_on,1.0,0.035321265796114734,193365.81756690002,11,1,5182,5182,5182,1343,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-13,4660.4056,risk_on,1.0,0.03510464720360484,193365.81756690002,11,1,5180,5180,5180,1343,0,0,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24,4707.544,risk_on,1.0,0.036210787994110115,193365.81756690002,11,1,5180,5180,5180,1345,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25,4735.8858,risk_on,1.0,0.036186768423157226,193365.81756690002,11,1,5177,5177,5177,1344,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-26,4726.8739,risk_on,1.0,0.036138725689375505,193365.81756690002,11,1,5177,5177,5177,1344,0,0,1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-27,4710.6469,risk_on,1.0,0.036066652607670155,193365.81756690002,11,1,5177,5177,5177,1344,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-02,4728.6688,risk_on,1.0,0.03481567103853328,193365.81756690002,12,1,5176,5176,5176,1343,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-03,4655.8962,risk_on,1.0,0.03483975899656213,193365.81756690002,12,1,5178,5178,5178,1343,0,0,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-04,4602.6247,risk_on,1.0,0.03358558883241749,193365.81756690002,12,1,5179,5179,5179,1343,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-05,4647.6921,risk_on,1.0,0.033513133407164546,193365.81756690002,12,1,5180,5180,5180,1344,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-06,4660.439,risk_on,1.0,0.033971834365411985,193365.81756690002,12,1,5181,5181,5181,1344,0,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-09,4615.4551,risk_on,1.0,0.033344028490144194,193365.81756690002,12,1,5184,5184,5184,1344,0,0,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10,4674.7562,risk_on,1.0,0.03404422103392819,193365.81756690002,12,1,5182,5182,5182,1344,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-11,4704.4959,risk_on,1.0,0.03406834751278435,193365.81756690002,12,1,5185,5185,5185,1344,0,0,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-12,4687.5601,risk_on,1.0,0.03430954603166684,193365.81756690002,12,1,5185,5185,5185,1344,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-13,4669.14,risk_on,1.0,0.03474339994981259,193365.81756690002,12,1,5184,5184,5184,1344,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,4671.5591,risk_on,1.0,0.03426131596495001,193365.81756690002,12,1,5183,5183,5183,1345,0,0,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-17,4637.4392,risk_on,1.0,0.034237199124958775,193365.81756690002,12,1,5181,5181,5181,1345,0,0,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-18,4658.3324,risk_on,1.0,0.03426131596495001,193365.81756690002,12,1,5181,5181,5181,1345,0,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-19,4583.2511,risk_on,1.0,0.033513133407164546,193365.81756690002,11,1,5181,5181,5181,1344,0,0,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-20,4567.0179,risk_on,1.0,0.03331986581403088,193365.81756690002,11,1,5182,5182,5182,1343,0,0,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-23,4417.9971,neutral,0.7,0.03155272182675496,193365.81756690002,12,1,5184,5184,5184,1344,87,9,3899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-24,4474.7224,risk_on,1.0,0.03225551088014594,193365.81756690002,12,1,5184,5184,5184,1344,37,0,3564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-25,4537.4656,risk_on,1.0,0.03356143823110248,193365.81756690002,12,1,5185,5185,5185,1344,34,0,3309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-26,4477.5343,risk_on,1.0,0.03678689875093014,193365.81756690002,12,1,5185,5185,5185,1343,37,0,3481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-03-27,4502.5698,risk_on,1.0,0.03705071939721719,193365.81756690002,12,1,5182,5182,5182,1342,34,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30,4491.95,risk_on,1.0,0.037697666863916415,193365.81756690002,12,1,5179,5179,5179,1340,35,0,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-31,4450.0493,risk_on,1.0,0.036978782645407174,193365.81756690002,12,1,5186,5186,5186,1343,39,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-01,4526.0668,risk_on,1.0,0.03781737656688813,193365.81756690002,14,1,5190,5190,5190,1344,35,0,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-02,4478.9141,risk_on,1.0,0.03738628218649991,193365.81756690002,14,1,5192,5192,5192,1346,39,0,3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
