annual_return,cumulative_return,max_drawdown,sharpe,calmar,volatility,total_trades,buy_trades,sell_trades,avg_daily_exposure,max_daily_exposure,exposure_active_days_ratio,avg_positions,max_positions,turnover,total_fees,total_tax,total_slippage,realized_pnl,unrealized_pnl,profit_factor,profile,execution_mode,benchmark_annual_return,excess_annual_return,defensive_pnl,cyclical_pnl,control_id,seed,row_type
0.07285637729682604,0.22458478176963603,-0.13309509643775985,0.5465939502911169,0.5474009129321782,0.14906600718348675,454.0,235.0,219.0,0.6601589973379668,0.9549751504181174,1.0,12.022038567493112,20.0,27.418169908131482,1645.090194487889,1329.0670237996278,2741.775834785187,46962.779834135414,-1198.173499999988,1.5968486304303748,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.04397202190309479,23476.39399800016,22288.212336135275,random_placebo_seed_56,56,seed
0.038223137835199816,0.1141219755110634,-0.209740242099426,0.323160802286759,0.18224036290127094,0.14977633480751648,418.0,218.0,200.0,0.6590751501667197,0.9340389466299283,1.0,12.100550964187327,20.0,24.17650736067224,1450.5904416403341,1167.7453007447614,2417.61026040222,28669.718863406153,-5095.380499999991,1.3184531705433866,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.009338782441468574,2165.8824472001215,21408.45591620604,random_placebo_seed_57,57,seed
0.043898962181635914,0.1317595074980067,-0.16985170648787706,0.35824278726626746,0.25845464310815824,0.14882686586669186,444.0,232.0,212.0,0.6626986036818144,0.996557907164802,1.0,12.055096418732782,20.0,25.39430455725018,1523.6582734350104,1230.5302503683602,2539.3919055952197,34479.78762281539,-7342.545999999984,1.4455446956221074,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.015014606787904672,7021.376593200116,20115.865029615292,random_placebo_seed_58,58,seed
0.06354747028943808,0.19422262301466464,-0.15969986800387947,0.5314446089876089,0.3979181140456194,0.13175645033588057,451.0,233.0,218.0,0.663378806017848,0.938884259277581,1.0,12.099173553719009,20.0,26.412934652662603,1584.7760791597564,1280.1906054550175,2641.253669452214,40012.07781881976,-350.8914999999896,1.4348000374027814,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03466311489570684,13727.384376000113,25933.801942819653,random_placebo_seed_59,59,seed
0.03430305340671702,0.10204577478478671,-0.1543527570460963,0.30746183983597125,0.22223803489608332,0.1404817260544265,420.0,216.0,204.0,0.6490844346117774,0.9744010688297086,1.0,11.96694214876033,20.0,24.021076832876766,1441.2646099726057,1163.2412568497832,2402.070471220216,26344.15781282009,-5191.682999999987,1.2986037114532212,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.005418698012985779,4922.190279200099,16230.284533619995,random_placebo_seed_60,60,seed
0.048325849202509374,0.14564179402225097,-0.16651653664426247,0.38865231873375466,0.2902165164877905,0.1490566369264464,421.0,219.0,202.0,0.6663526233065039,0.990472599925624,1.0,12.056473829201101,20.0,23.430801530907033,1405.848091854422,1134.970120799628,2343.044168895747,33929.19182382484,-4075.9669999999846,1.4366021545644405,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.019441493808778132,6799.63187720011,23053.592946624743,random_placebo_seed_61,61,seed
0.05357543940439502,0.16224750780693187,-0.16531304747200126,0.42334161405498766,0.3240847605417775,0.1497038347736553,405.0,209.0,196.0,0.6562847938197585,0.9772480942024758,1.0,11.957300275482094,20.0,23.35380128001701,1401.2280768010205,1125.6309041364316,2335.338652676229,34625.63159570547,-1450.2804999999903,1.4244603660242277,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.024691084010663777,7595.667312400109,25579.683783305372,random_placebo_seed_62,62,seed
0.054098690669011074,0.16391123526881657,-0.1337698801904228,0.45978456725278233,0.4044160807500241,0.13379495870049748,411.0,212.0,199.0,0.6605179547635589,0.9636546560930918,1.0,12.023415977961433,20.0,24.092174836194832,1445.5304901716895,1162.4885583353089,2409.1759657297252,37970.38790893377,-4440.10349999999,1.470280126236842,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.02521433527527983,19880.164449200118,13650.119959733662,random_placebo_seed_63,63,seed
0.03047451228055964,0.0903343871987714,-0.1976826009247703,0.274503225019177,0.15415879869041665,0.1494906926719087,424.0,221.0,203.0,0.6672244970442524,0.9408299245096612,1.0,12.079889807162534,20.0,23.71075082256347,1422.6450493538082,1143.0509344840716,2371.0331884077277,22712.88742841774,-3909.195499999989,1.2654432554040487,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.0015901568868283977,-6235.955096399886,25039.64702481765,random_placebo_seed_64,64,seed
0.0444913102662019,0.13361065274954687,-0.1420910325462278,0.39583115634826205,0.3131183542615691,0.13220667011989098,427.0,218.0,209.0,0.6603892727268863,0.9493703077760093,1.0,12.048209366391184,20.0,24.643997653721787,1478.639859223307,1195.4951990881445,2464.363676779235,32732.15978967971,-5248.686499999988,1.4457036729143868,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.015606954872470657,5374.843512800105,22108.629776879625,random_placebo_seed_65,65,seed
0.027319329565722583,0.0807440965425621,-0.20702381280704818,0.26237357231318215,0.1319622568790429,0.13775385606850898,435.0,226.0,209.0,0.6688716564511227,0.997514824865173,1.0,12.103305785123966,20.0,24.798856588216037,1487.931395292962,1204.0225227174326,2479.8503584772134,19621.910690174882,-2707.573499999985,1.2117640876380602,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.0015650258280086593,16835.9452240001,78.39196617479047,random_placebo_seed_66,66,seed
0.02559140750075839,0.07551543599213661,-0.1677522726777495,0.23002754969263653,0.15255475882534977,0.14919434327750955,432.0,223.0,209.0,0.6639486484518211,0.998991131142715,1.0,12.044077134986226,20.0,25.02322248313148,1501.3933489878889,1215.1220247996278,2502.28683478522,21011.921832535365,-5136.514499999987,1.2450675326366967,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.003292947892972853,1651.5991036001246,14223.808228935248,random_placebo_seed_67,67,seed
0.061016819942203204,0.18605446063998743,-0.15621978697006322,0.4736733270965948,0.39058317211696114,0.14849980563370063,442.0,227.0,215.0,0.6676698125719445,0.960352216844987,1.0,12.075757575757576,20.0,26.161443347266164,1569.6866008359696,1273.8620275524045,2616.1107786141893,44213.76201230192,-6197.500499999986,1.4925087893393787,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03213246454847196,23613.05685160011,14403.204660701827,random_placebo_seed_68,68,seed
0.026715503684143993,0.07891504846595421,-0.1549825875449552,0.26043170284826783,0.17237745289544046,0.13617625239354514,445.0,229.0,216.0,0.6660906402433747,0.9404561888701042,1.0,12.133608815426998,20.0,25.09338386972475,1505.6030321834846,1215.9470834384406,2509.3002921872067,21780.30697531129,-5221.262499999985,1.2359103179157844,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.0021688517095872495,3148.8306356001212,13410.213839711172,random_placebo_seed_69,69,seed
0.016915242866308855,0.049511105543508016,-0.22417930153469678,0.18475766489970608,0.07545407961622559,0.150369014488689,440.0,226.0,214.0,0.6555840242087457,0.9501023368861105,1.0,12.078512396694215,20.0,24.043351072250175,1442.6010643350105,1161.3648503683603,2404.2949055952186,16611.798262815413,-5963.794999999987,1.1849150249546565,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.011969112527422388,-2502.295919999874,13150.299182815297,random_placebo_seed_70,70,seed
0.02675753199154296,0.07904229085948344,-0.1861246973139058,0.2538236419045476,0.14376131903879177,0.1482306573082107,403.0,209.0,194.0,0.655019268588202,0.9514416065371719,1.0,11.940771349862258,20.0,22.752452726954562,1365.1471636172737,1101.4671544702242,2275.2096860157435,22203.977042831895,-5691.251999999984,1.2710875887615072,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.0021268234021882826,12930.724320400122,3582.0007224317833,random_placebo_seed_71,71,seed
0.06875357284067718,0.21114162853030338,-0.14125282955187157,0.5510315452675462,0.4867412076543865,0.133941834058339,437.0,225.0,212.0,0.6751303896223113,0.9547260980455604,1.0,12.077134986225895,20.0,26.42361076002543,1585.4166456015257,1281.5573629299197,2642.322113407696,46931.49343390441,-3886.6854999999887,1.5420025638603327,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03986921744694594,16074.63551040012,26970.172423504293,random_placebo_seed_72,72,seed
0.022299910596847106,0.065601177968309,-0.16445237986953942,0.2151841951615055,0.13560102088238365,0.13383757765626345,433.0,221.0,212.0,0.6612295271127482,0.9478528108587566,1.0,12.012396694214877,20.0,24.71155941551686,1482.6935649310117,1195.5295854618569,2471.1165109452154,18438.838907315803,-4553.227499999992,1.179625896426616,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.006584444796884137,6788.6713976000965,7096.940009715715,random_placebo_seed_73,73,seed
0.022860148040020567,0.06728442707475124,-0.20134478452670146,0.21477344628051606,0.11353732401739443,0.15091989548817797,433.0,223.0,210.0,0.658763701557732,0.9310200444048774,1.0,11.99586776859504,20.0,23.54205534340704,1412.5233206044222,1134.6487815496278,2354.163668895735,17673.224466624826,-3484.604999999984,1.1820645513653425,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.0060242073537106755,7472.591631200112,6716.027835424741,random_placebo_seed_74,74,seed
0.049136651139352505,0.14819637261835217,-0.1742479633829469,0.41781155733258857,0.28199268551199236,0.13743979507843834,423.0,217.0,206.0,0.6598001047316833,0.9627135137257479,1.0,12.106060606060606,20.0,23.685677834849525,1421.1406700909713,1146.9279775353002,2368.5310197032377,33160.42190724029,-2788.1634999999887,1.4113909917125573,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.020252295745621263,9933.542023600103,20438.71638364021,random_placebo_seed_75,75,seed
0.06422600245819576,0.19641894237856805,-0.14695606709716535,0.5027668637963669,0.4370421972148343,0.14328066668302233,430.0,220.0,210.0,0.6593831606202972,0.948458077212002,1.0,12.044077134986226,20.0,25.61357271812191,1536.8143630873146,1241.5016620313036,2561.3187351677047,44517.25684158223,-4441.554999999989,1.5046983545350818,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03534164706446452,18035.028206000137,22040.673635582098,random_placebo_seed_76,76,seed
0.06438296756016837,0.1969273930692519,-0.1407695288133315,0.49587884473453203,0.4573643749674256,0.14266478935225052,415.0,214.0,201.0,0.6523693363731878,0.9288622815451304,1.0,12.002754820936639,20.0,24.881769390907035,1492.906163454422,1206.6962397996278,2488.1401688957103,43731.9340334249,-3577.566999999979,1.5296003533657345,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03549861216643713,5095.27945200014,35059.08758142476,random_placebo_seed_77,77,seed
0.04122097627714605,0.12341517177290595,-0.1452179746014013,0.3662383292207925,0.2838558820992418,0.13644648135063486,437.0,225.0,212.0,0.6619693847959883,0.9358276720929696,1.0,12.101928374655648,20.0,25.17655101327704,1510.5930607966225,1218.5263391024723,2517.615429519705,29311.696611916333,-3849.1849999999836,1.3462710887629683,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.012336620883414806,7132.283846000142,18330.227765916206,random_placebo_seed_78,78,seed
0.06520223220973254,0.1995834937049048,-0.17585581735549938,0.5066598866585946,0.37077097130044717,0.1449157625638489,425.0,218.0,207.0,0.6605119452695237,0.9615908146315206,1.0,12.015151515151516,20.0,25.12433165270542,1507.4598991623252,1214.1934206504698,2512.391770206211,45232.22258775304,-4536.579999999989,1.544211452249862,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.03631787681600129,12542.495897600127,28153.146690152927,random_placebo_seed_79,79,seed
0.03139970708943185,0.09315704596032015,-0.1552377682963424,0.3047593533546357,0.2022684777939549,0.1315424126314266,434.0,223.0,211.0,0.6636405944480775,0.9959083641038439,1.0,11.96831955922865,20.0,24.692286043420648,1481.5371626052386,1196.5921868064013,2469.191199524216,26414.15454258556,-7019.163499999986,1.3005420219371016,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.0025153516957006072,-2521.528028399874,21916.51907098544,random_placebo_seed_80,80,seed
0.04946653467568196,0.14923679396441658,-0.15584721589717543,0.41421042136372066,0.3174040318328105,0.13895286815402985,436.0,221.0,215.0,0.6739080140670479,0.9535717429578754,1.0,12.154269972451791,20.0,25.137919487203717,1508.275169232223,1216.1886800207203,2513.7518698637205,34284.40075410311,-3658.4799999999886,1.3880308260899796,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.02058217928195072,10054.22640280013,20571.69435130299,random_placebo_seed_81,81,seed
0.037086977359401585,0.1106130775818861,-0.18711101026104526,0.31486520028310533,0.19820841813456203,0.14272023222849398,438.0,223.0,215.0,0.6640850578946013,0.9971208066153419,1.0,12.12809917355372,20.0,24.955270050631484,1497.316203037889,1208.4693527996278,2495.4883347852256,24426.572607735347,-1531.72249999998,1.2811975452326583,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.008202621965670343,10455.337376800118,12439.512730935237,random_placebo_seed_82,82,seed
0.05194270493716768,0.15706605574130394,-0.14326024306741714,0.44738462932452616,0.362575853739993,0.13381143646991062,410.0,211.0,199.0,0.6628596955077616,0.9661172248244554,1.0,11.920110192837466,20.0,24.02028326502543,1441.2169959015255,1165.2005704299195,2401.9931134077324,34978.31130190439,-2823.003499999988,1.4383785747855402,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.02305834954343644,-1034.4414963998765,33189.74929830429,random_placebo_seed_83,83,seed
0.04399977381771003,0.1320744141772614,-0.12171568182037018,0.38149286264481563,0.36149634262120434,0.1346210654128927,432.0,223.0,209.0,0.6688173407798623,0.9723610871228122,1.0,11.975206611570249,20.0,25.218107726445677,1513.0864635867406,1227.842089169336,2521.778339791715,38940.80004553734,-11749.535999999993,1.5164127526194118,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.015115418423978788,6495.1542152001075,20696.109830337235,random_placebo_seed_84,84,seed
0.01285588088462819,0.03748667410358708,-0.17924689237677982,0.15654772663178798,0.07172163887564044,0.13354596315203981,418.0,215.0,203.0,0.6604570996489711,0.9233826765434482,1.0,12.055096418732782,20.0,22.966621987036234,1377.9973192221737,1107.7951311695888,2296.622236890743,15731.434061237884,-7520.778999999996,1.2020051008480255,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.016028474509103052,8903.869828000079,-693.2147667621878,random_placebo_seed_85,85,seed
-0.01802214466646379,-0.05104557171328139,-0.2607504232926616,-0.0860396820106379,-0.06911645411304301,0.1344075848145211,408.0,209.0,199.0,0.6516075185015946,0.941740653473314,1.0,11.97107438016529,20.0,20.947288435038043,1256.8373061022824,1007.572245554152,2094.6895749997607,-3915.4268838864227,-5641.393499999988,0.9554659906742631,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.04690650006019503,-2703.4749819999042,-6853.345401886507,random_placebo_seed_86,86,seed
-0.010850153096664594,-0.03094081678373939,-0.2154375119476014,-0.005952883687025726,-0.050363342013082485,0.14050657227593127,436.0,225.0,211.0,0.6530680500014293,0.953887819433989,1.0,12.048209366391184,20.0,23.07841451188557,1384.704870713134,1113.6325191025453,2307.8017399322316,4905.240002503684,-10376.877999999993,1.0554919628071697,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.03973450849039584,-11756.64207519991,6285.004077703596,random_placebo_seed_87,87,seed
0.034042875106365944,0.10124730914690216,-0.14137200928361204,0.30632347260749665,0.2408035033163543,0.13512582537627044,428.0,220.0,208.0,0.6669092762048934,0.9682840003359077,1.0,12.071625344352617,20.0,24.05187351939043,1443.1124111634256,1162.7275014050088,2405.1480870512282,26061.584239700733,-5066.646499999989,1.32783580746506,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.0051585197126347015,6709.5452612001045,14285.392478500642,random_placebo_seed_88,88,seed
0.04505112837043468,0.13536195457351763,-0.16346306975906133,0.39794427617072087,0.2756043211279368,0.12844972022096257,419.0,213.0,206.0,0.6571640660888295,0.9927888160321028,1.0,12.00413223140496,20.0,23.36502860215298,1401.9017161291786,1135.3855996652733,2336.470578502227,32026.67327103335,-4233.611999999991,1.3696596661636082,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.016166772976703436,8721.121014000117,19071.94025703324,random_placebo_seed_89,89,seed
0.02523852343471833,0.07444965036850415,-0.20363172850288236,0.2393201034475228,0.12394199872620089,0.1491337589063766,434.0,225.0,209.0,0.6578468795684258,0.9638899958396614,1.0,11.969696969696969,20.0,24.11177142732844,1446.706285639706,1166.301805907734,2411.1384587517314,19005.82027579586,-3368.9649999999883,1.211493163805415,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.003645831959012913,2916.785025200087,12720.070250595787,random_placebo_seed_90,90,seed
0.059460140607330736,0.18104814536563496,-0.15424607752764763,0.47383331356875674,0.38548883420826624,0.14164802372794158,431.0,221.0,210.0,0.6666472042679705,0.9856679624832513,1.0,11.99862258953168,20.0,25.40106453763461,1524.0638722580766,1231.0191549068036,2540.068054708211,39646.9084524409,-2651.82699999999,1.4747954467358333,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.030575785213599493,11741.894074400123,25253.187378040788,random_placebo_seed_91,91,seed
0.07343232702375113,0.22647968560455167,-0.12284674520845162,0.5539033692795138,0.5977555766670741,0.14819262526238047,424.0,219.0,205.0,0.6564396692103617,0.9375879049863474,1.0,11.973829201101928,20.0,25.42130185510369,1525.2781113062213,1230.9106242192936,2542.0906665642206,48739.279357684936,-2656.6104999999916,1.6306795502428861,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.04454797163001989,19693.11168120015,26389.557176484795,random_placebo_seed_92,92,seed
0.02404682291547755,0.07085555577463798,-0.17627532765079967,0.2509025015349874,0.1364162712725978,0.1252748113346771,433.0,222.0,211.0,0.6577792451502464,0.9377888938536839,1.0,12.075757575757576,20.0,24.190800273732886,1451.448016423973,1172.1424390892548,2419.0432345592244,18566.24720789799,-3646.9734999999837,1.225923436938118,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.004837532478253692,10280.604818800133,4638.668889097878,random_placebo_seed_93,93,seed
-0.0011350408740856688,-0.003266509217488389,-0.231611737761947,0.06050992266383306,-0.004900618962810408,0.13573070937974427,418.0,213.0,205.0,0.6466999035722668,0.9408982096254206,1.0,12.055096418732782,20.0,22.01811160894568,1321.0866965367409,1060.0340351693362,2201.7708397917495,333.48093193729073,-301.7164999999899,1.003522596946151,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.03001939626781691,9663.672242400085,-9631.907810462788,random_placebo_seed_94,94,seed
0.03833758996602432,0.11447584818286782,-0.17280049745123982,0.3508570319139431,0.22186041435929474,0.1288940559370127,428.0,220.0,208.0,0.6653295803144434,0.9702460875732514,1.0,12.046831955922865,20.0,24.389897025162814,1463.3938215097687,1179.4851134010119,2438.950302515732,28332.954390042643,-4682.081999999991,1.3261605385320663,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.009453234572293079,-318.9435459998899,23969.81593604254,random_placebo_seed_95,95,seed
0.04666566097313796,0.140422653993457,-0.18189666808234817,0.37595235408863104,0.25655038910339745,0.15042793281083255,430.0,221.0,209.0,0.6630371829571406,0.9934067663023074,1.0,11.942148760330578,20.0,24.752728541639577,1485.1637124983745,1195.3764448209815,2475.23121298922,35613.70014429722,-6761.231499999991,1.4773275585676306,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.017781305579406714,-1132.561228399878,29985.029872697105,random_placebo_seed_96,96,seed
0.016532629907420437,0.04837388590741565,-0.21645990828124995,0.1848960583735115,0.0763773302811314,0.14763366301760947,437.0,224.0,213.0,0.6477055243876019,0.9002872403930406,1.0,11.99586776859504,20.0,23.537023510162605,1412.2214106097563,1139.0811954550172,2353.665169452226,12581.250374819741,-2177.700499999981,1.1453039813614099,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,-0.012351725486310805,-4642.38902679989,15045.938901619655,random_placebo_seed_97,97,seed
0.08791696626038092,0.2747664127315468,-0.14611224749805762,0.6402908681276197,0.6017083972481476,0.14843697936580647,417.0,212.0,205.0,0.6583298712413826,0.9379627656808461,1.0,12.022038567493112,20.0,26.421924051801348,1585.3154431080807,1288.7207822829923,2642.160690299687,63229.7135200475,-7464.347999999991,1.8368295354118924,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.05903261086664968,23233.790853200135,32531.57466684738,random_placebo_seed_98,98,seed
0.06191024170730697,0.18893397233485199,-0.13514738943873528,0.5008341292983103,0.45809424780174524,0.13883374404913545,449.0,230.0,219.0,0.66086407764329,0.97279202011635,1.0,11.917355371900827,20.0,26.62628757984952,1597.577254790971,1293.9104495353004,2662.592019703212,40926.2834520403,-2318.257999999996,1.4931756269784648,random_placebo_from_v2_candidate_pool,next_bar,0.028884355393731243,0.033025886313575725,9923.194030000088,28684.831422040214,random_placebo_seed_99,99,seed
0.035010927418983435,0.10537766782528597,-0.17723346628095854,0.30871684695182977,,,427.18,,,0.6589318396376086,,,12.020495867768595,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_mean,mean,summary
0.034511690790131055,0.10268646014947425,-0.17271251008156224,0.30721630080804196,,,427.0,,,0.6600134612859331,,,12.023415977961433,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_median,median,summary
0.00339356107587393,0.00980814919365476,-0.2263810876596631,0.09102697545250482,,,408.0,,,0.6476552433468351,,,11.917286501377411,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_p5,p5,summary
0.02256132155515317,0.0663864416042867,-0.19779066294354786,0.2166668826301773,,,420.0,,,0.654411346026518,,,11.973484848484848,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_p25,p25,summary
0.04859095557191212,0.14647693145275298,-0.15569485399696717,0.4143555903287671,,,434.25,,,0.6630675475750498,,,12.071625344352617,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_p75,p75,summary
0.06537979924127976,0.2001614004461747,-0.13507851397631965,0.5322020760527842,,,447.1,,,0.6678795578415793,,,12.128374655647383,,,,,,,,,random_placebo_from_v2_candidate_pool,next_bar,,,,,random_placebo_p95,p95,summary
