date,variant,market_regime,raw_buy_signal_count,account_actionable_buy_count,watch_only_count,executable_buy_count,cyclical_candidates,cyclical_executed_buys,holdings_count,cash,nav,cash_ratio,exposure,replacement_count
2025-09-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63200.06736259999,0.3170260444129964,0.6829739555870036,1
2025-09-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63289.06736259999,0.3165802277952368,0.6834197722047632,1
2025-09-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62953.06736259999,0.31826991442998837,0.6817300855700117,1
2025-09-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63149.06736259999,0.3172820787289464,0.6827179212710536,1
2025-09-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63175.06736259999,0.3171514997776078,0.6828485002223922,1
2025-09-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62668.06736259999,0.31971733301859284,0.6802826669814072,1
2025-09-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62640.06736259999,0.3198602461044409,0.680139753895559,1
2025-09-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62569.06736259999,0.3202232062448216,0.6797767937551784,1
2025-09-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62243.06736259999,0.3219003852409605,0.6780996147590395,1
2025-09-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62763.06736259999,0.3192333995858737,0.6807666004141263,1
2025-10-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62974.06736259999,0.31816378077080215,0.6818362192291978,1
2025-10-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,62791.06736259999,0.3190910459747018,0.6809089540252982,1
2025-10-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63454.06736259999,0.3157570222899424,0.6842429777100576,1
2025-10-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63839.06736259999,0.31385275804229695,0.686147241957703,1
2025-10-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64106.06736259999,0.31254556997344685,0.6874544300265532,1
2025-10-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63866.06736259999,0.31372007374189953,0.6862799262581005,1
2025-10-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63927.06736259999,0.3134207181592367,0.6865792818407633,1
2025-10-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64027.06736259999,0.312931205315576,0.6870687946844241,1
2025-10-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64111.06736259999,0.31252119465239614,0.6874788053476039,1
2025-10-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64605.06736259999,0.31013151414495566,0.6898684858550443,1
2025-10-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64121.06736259999,0.31247245541465307,0.6875275445853469,1
2025-10-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64307.06736259999,0.3115686686445394,0.6884313313554606,1
2025-10-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64287.06736259999,0.31166559907905034,0.6883344009209497,1
2025-10-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65361.06736259999,0.3065443722246304,0.6934556277753696,1
2025-10-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65692.06736259999,0.3049997993213864,0.6950002006786137,1
2025-10-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65321.06736259999,0.3067320876950608,0.6932679123049392,1
2025-10-31,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65856.06736259999,0.30424026464080334,0.6957597353591967,1
2025-11-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66213.06736259999,0.3025998969792061,0.6974001030207939,1
2025-11-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66227.06736259999,0.3025359291979587,0.6974640708020413,1
2025-11-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66349.06736259999,0.3019796382834167,0.6980203617165833,1
2025-11-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66404.06736259999,0.3017295198680055,0.6982704801319944,1
2025-11-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66594.06736259999,0.300868653261634,0.6991313467383661,1
2025-11-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66712.06736259999,0.30033647816215897,0.699663521837841,1
2025-11-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66765.06736259999,0.3000980625659289,0.699901937434071,1
2025-11-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66756.06736259999,0.3001385215484574,0.6998614784515426,1
2025-11-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66555.06736259999,0.3010449565536624,0.6989550434463375,1
2025-11-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66229.06736259999,0.302526793151167,0.6974732068488331,1
2025-11-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66291.06736259999,0.30224384912987406,0.6977561508701259,1
2025-11-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66663.06736259999,0.3005572373923021,0.6994427626076979,1
2025-11-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66711.06736259999,0.30034098021091993,0.6996590197890801,1
2025-11-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66024.06736259999,0.30346611717456273,0.6965338828254373,1
2025-11-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65821.06736259999,0.30440204277186533,0.6955979572281347,1
2025-11-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66386.06736259999,0.3018113311813337,0.6981886688186664,1
2025-11-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66678.06736259999,0.3004896235765571,0.6995103764234428,1
2025-11-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66982.06736259999,0.29912584295341266,0.7008741570465874,1
2025-11-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66673.06736259999,0.30051215813477256,0.6994878418652275,1
2025-11-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67217.06736259999,0.2980800583654768,0.7019199416345232,1
2025-12-01,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67023.06736259999,0.2989428587952162,0.7010571412047838,1
2025-12-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67236.06736259999,0.29799582498700744,0.7020041750129925,1
2025-12-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67029.06736259999,0.29891609940226405,0.701083900597736,1
2025-12-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67209.06736259999,0.29811553929923323,0.7018844607007667,1
2025-12-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67119.06736259999,0.2985152826149737,0.7014847173850264,1
2025-12-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66869.06736259999,0.29963132660358005,0.70036867339642,1
2025-12-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66601.06736259999,0.30083703093700415,0.6991629690629958,1
2025-12-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66793.06736259999,0.29997225990281373,0.7000277400971863,1
2025-12-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66978.06736259999,0.29914370706055887,0.7008562929394411,1
2025-12-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67444.06736259999,0.29707679483326455,0.7029232051667355,1
2025-12-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67342.06736259999,0.2975267636901729,0.7024732363098272,1
2025-12-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67615.06736259999,0.29632548105220946,0.7036745189477905,1
2025-12-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67807.06736259999,0.295486416710173,0.704513583289827,1
2025-12-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67527.06736259999,0.29671164682766915,0.7032883531723308,1
2025-12-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67092.06736259999,0.2986354147400883,0.7013645852599116,1
2025-12-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66947.06736259999,0.2992822262710965,0.7007177737289034,1
2025-12-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66949.06736259999,0.2992732856767593,0.7007267143232406,1
2025-12-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67269.06736259999,0.2978496380007726,0.7021503619992274,1
2025-12-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,67365.06736259999,0.2974251811365915,0.7025748188634084,1
2025-12-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66418.06736259999,0.30166591950373883,0.6983340804962612,1
2025-12-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65919.06736259999,0.3039494969245834,0.6960505030754166,1
2025-12-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65927.06736259999,0.3039126138039977,0.6960873861960023,1
2025-12-31,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66306.06736259999,0.30217547442575904,0.6978245255742409,1
2026-01-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66491.06736259999,0.30133472295362657,0.6986652770463734,1
2026-01-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66025.06736259999,0.3034615209487761,0.6965384790512239,1
2026-01-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65549.06736259999,0.3056651782971343,0.6943348217028658,1
2026-01-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65213.06736259999,0.3072400697117151,0.692759930288285,1
2026-01-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65068.06736259999,0.3079247344315067,0.6920752655684933,1
2026-01-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65270.06736259999,0.30697175860554937,0.6930282413944506,1
2026-01-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64628.06736259999,0.3100211437576545,0.6899788562423455,1
2026-01-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64705.06736259999,0.30965221394979936,0.6903477860502006,1
2026-01-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64327.06736259999,0.3114717984835267,0.6885282015164733,1
2026-01-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64543.06736259999,0.3104294261386476,0.6895705738613523,1
2026-01-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64746.06736259999,0.30945612882387435,0.6905438711761256,1
2026-01-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64208.06736259999,0.3120490646362396,0.6879509353637604,1
2026-01-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64222.06736259999,0.3119810399356294,0.6880189600643706,1
2026-01-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63683.06736259999,0.31462158140904567,0.6853784185909544,1
2026-01-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63931.06736259999,0.3134011082430511,0.6865988917569489,1
2026-01-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63567.06736259999,0.3151957168058427,0.6848042831941573,1
2026-01-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63233.06736259999,0.31686059522791044,0.6831394047720896,1
2026-01-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63859.06736259999,0.3137544626017262,0.6862455373982739,1
2026-01-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63680.06736259999,0.3146364033899781,0.6853635966100219,1
2026-01-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63118.06736259999,0.31743790961622775,0.6825620903837722,1
2026-02-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63143.06736259999,0.31731222760437944,0.6826877723956205,1
2026-02-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63877.06736259999,0.313666049332927,0.6863339506670729,1
2026-02-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64232.06736259999,0.31193246901883576,0.6880675309811642,1
2026-02-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64013.06736259999,0.3129996450428836,0.6870003549571164,1
2026-02-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64200.06736259999,0.3120879492140858,0.6879120507859142,1
2026-02-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64012.06736259999,0.3130045347403725,0.6869954652596275,1
2026-02-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63971.06736259999,0.313205143960344,0.6867948560396561,1
2026-02-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63644.06736259999,0.3148143761530561,0.6851856238469439,1
2026-02-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63352.06736259999,0.3162654069033321,0.683734593096668,1
2026-02-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63893.06736259999,0.31358750158124615,0.6864124984187538,1
2026-02-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63701.06736259999,0.3145326788411636,0.6854673211588364,1
2026-02-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,63647.06736259999,0.3147995373997938,0.6852004626002062,1
2026-02-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,64199.06736259999,0.3120928104677151,0.6879071895322849,1
2026-02-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,65022.06736259999,0.3081425764405105,0.6918574235594895,1
2026-03-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both,risk_on,0,0,0,0,0,0,5,20036.06736259999,66316.06736259999,0.3021299084737291,0.6978700915262709,1
