variant,profile,research_only,capital,round_lot,max_positions,max_tranches,target_universe_size,cash_reserve_ratio,max_new_positions_per_day,max_adds_per_day,annual_return,cumulative_return,max_drawdown,sharpe,total_trades,buy_trades,sell_trades,average_cash_ratio,avg_daily_exposure,max_exposure,average_positions,max_positions_used,turnover,total_fees,total_tax,realized_pnl,executable_buy_count,strategy_eligible_count,account_actionable_buy_count,watch_only_count,executable_account_actionable_ratio,executable_strategy_eligible_ratio,industry_concentration_max,top_block_or_watch_reasons,auto_trading_approved,broker_integration_enabled,llm_decision_allowed,passes_hard_conditions
mp4_tr2_tu10_cr20_add0,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.2,1,0,0.03651679224519078,0.10885485045999999,-0.06865844845015301,0.5336484076165837,20,11,9,0.607855257447186,0.39214474255281395,0.48052185406532244,3.9490358126721765,4,1.74511395,26.176709249999995,20.45426775,2706.7336716000023,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr20_add0,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.2,1,0,0.03651679224519078,0.10885485045999999,-0.06865844845015301,0.5336484076165837,20,11,9,0.607855257447186,0.39214474255281395,0.48052185406532244,3.9490358126721765,4,1.74511395,26.176709249999995,20.45426775,2706.7336716000023,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu8_cr15_add0,combined_v2_50k_compact,True,50000.0,100,4,2,8,0.15,1,0,0.03414264379295151,0.10155344631200025,-0.07154405371613726,0.48455438804997,20,11,9,0.5866380942841386,0.41336190571586134,0.49744631066910566,3.9490358126721765,4,1.9195975100000002,28.793962649999997,22.545221749999996,2343.0261452000013,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu10_cr15_add0,combined_v2_50k_compact,True,50000.0,100,4,2,10,0.15,1,0,0.03414264379295151,0.10155344631200025,-0.07154405371613726,0.48455438804997,20,11,9,0.5866380942841386,0.41336190571586134,0.49744631066910566,3.9490358126721765,4,1.9195975100000002,28.793962649999997,22.545221749999996,2343.0261452000013,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp4_tr2_tu12_cr15_add0,combined_v2_50k_compact,True,50000.0,100,4,2,12,0.15,1,0,0.03414264379295151,0.10155344631200025,-0.07154405371613726,0.48455438804997,20,11,9,0.5866380942841386,0.41336190571586134,0.49744631066910566,3.9490358126721765,4,1.9195975100000002,28.793962649999997,22.545221749999996,2343.0261452000013,11,661,11,650,1.0,0.01664145234493192,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 628, 'WATCH_ONLY_DAILY_ADD_LIMIT': 21, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr2_tu8_cr10_add1,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.1,1,1,0.027825231833462416,0.08227808198599984,-0.06364356120316039,0.42780294018554565,33,18,15,0.6288159102686819,0.3711840897313181,0.5307218130625732,5.064738292011019,6,2.18684793,32.80271895,25.623681750000003,2953.251109200006,18,586,18,568,1.0,0.030716723549488054,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 412, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr10_add1,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.1,1,1,0.027825231833462416,0.08227808198599984,-0.06364356120316039,0.42780294018554565,33,18,15,0.6288159102686819,0.3711840897313181,0.5307218130625732,5.064738292011019,6,2.18684793,32.80271895,25.623681750000003,2953.251109200006,18,586,18,568,1.0,0.030716723549488054,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 412, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr10_add1,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.1,1,1,0.027825231833462416,0.08227808198599984,-0.06364356120316039,0.42780294018554565,33,18,15,0.6288159102686819,0.3711840897313181,0.5307218130625732,5.064738292011019,6,2.18684793,32.80271895,25.623681750000003,2953.251109200006,18,586,18,568,1.0,0.030716723549488054,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 412, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp5_tr2_tu8_cr10_add1,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.1,1,1,0.02316917350894898,0.06821364517400008,-0.0868115788349142,0.3513926484993585,30,17,13,0.5980472834224507,0.4019527165775492,0.5594060784118345,4.475206611570248,5,2.4312522199999997,36.4687833,28.069958000000003,3234.5870672000083,17,535,17,518,1.0,0.03177570093457944,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 34, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 26, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr10_add1,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.1,1,1,0.02316917350894898,0.06821364517400008,-0.0868115788349142,0.3513926484993585,30,17,13,0.5980472834224507,0.4019527165775492,0.5594060784118345,4.475206611570248,5,2.4312522199999997,36.4687833,28.069958000000003,3234.5870672000083,17,535,17,518,1.0,0.03177570093457944,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 34, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 26, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr10_add1,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.1,1,1,0.02316917350894898,0.06821364517400008,-0.0868115788349142,0.3513926484993585,30,17,13,0.5980472834224507,0.4019527165775492,0.5594060784118345,4.475206611570248,5,2.4312522199999997,36.4687833,28.069958000000003,3234.5870672000083,17,535,17,518,1.0,0.03177570093457944,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 34, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 26, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu8_cr20_add1,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.2,1,1,0.02249341996509835,0.06618238619799999,-0.07429320670605755,0.3578930049763993,32,17,15,0.650012050922336,0.349987949077664,0.48738401458266506,4.462809917355372,5,2.17038199,32.55572985,26.066460250000006,2983.6726636000053,17,574,17,557,1.0,0.029616724738675958,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 463, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 61, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr20_add1,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.2,1,1,0.02249341996509835,0.06618238619799999,-0.07429320670605755,0.3578930049763993,32,17,15,0.650012050922336,0.349987949077664,0.48738401458266506,4.462809917355372,5,2.17038199,32.55572985,26.066460250000006,2983.6726636000053,17,574,17,557,1.0,0.029616724738675958,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 463, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 61, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr20_add1,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.2,1,1,0.02249341996509835,0.06618238619799999,-0.07429320670605755,0.3578930049763993,32,17,15,0.650012050922336,0.349987949077664,0.48738401458266506,4.462809917355372,5,2.17038199,32.55572985,26.066460250000006,2983.6726636000053,17,574,17,557,1.0,0.029616724738675958,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 463, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 61, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr2_tu8_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.15,1,1,0.021881002662960114,0.06434369053199984,-0.06864975021631192,0.35121984649830534,35,19,16,0.6339092116912551,0.3660907883087448,0.5049325945681598,5.199724517906336,6,2.16673691,32.501053649999996,25.14791975,2056.515328400003,19,587,19,568,1.0,0.03236797274275979,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 416, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.15,1,1,0.021881002662960114,0.06434369053199984,-0.06864975021631192,0.35121984649830534,35,19,16,0.6339092116912551,0.3660907883087448,0.5049325945681598,5.199724517906336,6,2.16673691,32.501053649999996,25.14791975,2056.515328400003,19,587,19,568,1.0,0.03236797274275979,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 416, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr15_add1,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.15,1,1,0.021881002662960114,0.06434369053199984,-0.06864975021631192,0.35121984649830534,35,19,16,0.6339092116912551,0.3660907883087448,0.5049325945681598,5.199724517906336,6,2.16673691,32.501053649999996,25.14791975,2056.515328400003,19,587,19,568,1.0,0.03236797274275979,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 416, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu8_cr20_add1,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.2,1,1,0.021664242125556177,0.06369339432400012,-0.06743519707021306,0.35447144172258216,35,19,16,0.6433334745212893,0.35666652547871064,0.4976717055989012,5.199724517906336,6,2.0788918699999996,31.183378049999998,24.17640575,2042.0047508000034,19,590,19,571,1.0,0.03220338983050847,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr20_add1,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.2,1,1,0.021664242125556177,0.06369339432400012,-0.06743519707021306,0.35447144172258216,35,19,16,0.6433334745212893,0.35666652547871064,0.4976717055989012,5.199724517906336,6,2.0788918699999996,31.183378049999998,24.17640575,2042.0047508000034,19,590,19,571,1.0,0.03220338983050847,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr20_add1,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.2,1,1,0.021664242125556177,0.06369339432400012,-0.06743519707021306,0.35447144172258216,35,19,16,0.6433334745212893,0.35666652547871064,0.4976717055989012,5.199724517906336,6,2.0788918699999996,31.183378049999998,24.17640575,2042.0047508000034,19,590,19,571,1.0,0.03220338983050847,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 91, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu8_cr10_add0,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.1,1,0,0.019645096421647024,0.05764828016399992,-0.06917098085716877,0.3221630153928321,29,16,13,0.6346676351730577,0.3653323648269423,0.4858700609119313,5.147382920110193,6,1.8592404200000001,27.8886063,21.218385500000004,1719.4900832000048,16,659,16,643,1.0,0.024279210925644917,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 95, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr10_add0,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.1,1,0,0.019645096421647024,0.05764828016399992,-0.06917098085716877,0.3221630153928321,29,16,13,0.6346676351730577,0.3653323648269423,0.4858700609119313,5.147382920110193,6,1.8592404200000001,27.8886063,21.218385500000004,1719.4900832000048,16,659,16,643,1.0,0.024279210925644917,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 95, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr10_add0,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.1,1,0,0.019645096421647024,0.05764828016399992,-0.06917098085716877,0.3221630153928321,29,16,13,0.6346676351730577,0.3653323648269423,0.4858700609119313,5.147382920110193,6,1.8592404200000001,27.8886063,21.218385500000004,1719.4900832000048,16,659,16,643,1.0,0.024279210925644917,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 95, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp5_tr2_tu8_cr10_add0,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.1,1,0,0.018929879819623796,0.05551238778299994,-0.06671667181334251,0.30619756125483133,25,14,11,0.600597046474695,0.399402953525305,0.4878808983562373,4.68732782369146,5,1.92125884,28.818882599999995,21.53272825,2513.7556348000044,14,567,14,553,1.0,0.024691358024691357,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 485, 'WATCH_ONLY_DAILY_ADD_LIMIT': 35, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 18, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 14, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr10_add0,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.1,1,0,0.018929879819623796,0.05551238778299994,-0.06671667181334251,0.30619756125483133,25,14,11,0.600597046474695,0.399402953525305,0.4878808983562373,4.68732782369146,5,1.92125884,28.818882599999995,21.53272825,2513.7556348000044,14,567,14,553,1.0,0.024691358024691357,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 485, 'WATCH_ONLY_DAILY_ADD_LIMIT': 35, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 18, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 14, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr10_add0,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.1,1,0,0.018929879819623796,0.05551238778299994,-0.06671667181334251,0.30619756125483133,25,14,11,0.600597046474695,0.399402953525305,0.4878808983562373,4.68732782369146,5,1.92125884,28.818882599999995,21.53272825,2513.7556348000044,14,567,14,553,1.0,0.024691358024691357,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 485, 'WATCH_ONLY_DAILY_ADD_LIMIT': 35, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 18, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 14, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu8_cr15_add1,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.15,1,1,0.017659688351458813,0.051726087685999955,-0.0870964015428135,0.28344709217143105,33,18,15,0.6387939426608676,0.3612060573391324,0.5045525068729947,4.440771349862259,5,2.34170913,35.12563695,28.02847875,2262.2504340000078,18,551,18,533,1.0,0.032667876588021776,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 43, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr15_add1,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.15,1,1,0.017659688351458813,0.051726087685999955,-0.0870964015428135,0.28344709217143105,33,18,15,0.6387939426608676,0.3612060573391324,0.5045525068729947,4.440771349862259,5,2.34170913,35.12563695,28.02847875,2262.2504340000078,18,551,18,533,1.0,0.032667876588021776,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 43, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr15_add1,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.15,1,1,0.017659688351458813,0.051726087685999955,-0.0870964015428135,0.28344709217143105,33,18,15,0.6387939426608676,0.3612060573391324,0.5045525068729947,4.440771349862259,5,2.34170913,35.12563695,28.02847875,2262.2504340000078,18,551,18,533,1.0,0.032667876588021776,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 457, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 43, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu8_cr20_add0,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.2,1,0,0.014136352780750316,0.04126985624599988,-0.07353687866438963,0.24819716692785712,28,15,13,0.6612282645756656,0.3387717354243343,0.43337807993514316,4.545454545454546,5,1.8263946299999998,27.395919449999997,21.452768250000005,1735.6545708000053,15,639,15,624,1.0,0.023474178403755867,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 54, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr20_add0,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.2,1,0,0.014136352780750316,0.04126985624599988,-0.07353687866438963,0.24819716692785712,28,15,13,0.6612282645756656,0.3387717354243343,0.43337807993514316,4.545454545454546,5,1.8263946299999998,27.395919449999997,21.452768250000005,1735.6545708000053,15,639,15,624,1.0,0.023474178403755867,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 54, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr20_add0,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.2,1,0,0.014136352780750316,0.04126985624599988,-0.07353687866438963,0.24819716692785712,28,15,13,0.6612282645756656,0.3387717354243343,0.43337807993514316,4.545454545454546,5,1.8263946299999998,27.395919449999997,21.452768250000005,1735.6545708000053,15,639,15,624,1.0,0.023474178403755867,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 54, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr2_tu8_cr20_add0,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.2,1,0,0.01409991521246412,0.04116207635600011,-0.06638082888443442,0.2521004381314654,31,17,14,0.6550413171322775,0.34495868286772247,0.45821546681638453,5.199724517906336,6,1.8093632800000001,27.1404492,20.523733,913.5875272000039,17,673,17,656,1.0,0.02526002971768202,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 102, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr20_add0,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.2,1,0,0.01409991521246412,0.04116207635600011,-0.06638082888443442,0.2521004381314654,31,17,14,0.6550413171322775,0.34495868286772247,0.45821546681638453,5.199724517906336,6,1.8093632800000001,27.1404492,20.523733,913.5875272000039,17,673,17,656,1.0,0.02526002971768202,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 102, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr20_add0,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.2,1,0,0.01409991521246412,0.04116207635600011,-0.06638082888443442,0.2521004381314654,31,17,14,0.6550413171322775,0.34495868286772247,0.45821546681638453,5.199724517906336,6,1.8093632800000001,27.1404492,20.523733,913.5875272000039,17,673,17,656,1.0,0.02526002971768202,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 419, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 102, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 63, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp5_tr2_tu8_cr15_add0,combined_v2_50k_compact,True,50000.0,100,5,2,8,0.15,1,0,0.01395411743068431,0.040730889148999916,-0.07664768305438885,0.24067936863886608,28,15,13,0.6516998434876119,0.34830015651238805,0.4517955095594812,4.462809917355372,5,1.8826748699999996,28.240123049999998,22.149919500000003,1709.132128800005,15,632,15,617,1.0,0.023734177215189875,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 47, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu10_cr15_add0,combined_v2_50k_compact,True,50000.0,100,5,2,10,0.15,1,0,0.01395411743068431,0.040730889148999916,-0.07664768305438885,0.24067936863886608,28,15,13,0.6516998434876119,0.34830015651238805,0.4517955095594812,4.462809917355372,5,1.8826748699999996,28.240123049999998,22.149919500000003,1709.132128800005,15,632,15,617,1.0,0.023734177215189875,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 47, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp5_tr2_tu12_cr15_add0,combined_v2_50k_compact,True,50000.0,100,5,2,12,0.15,1,0,0.01395411743068431,0.040730889148999916,-0.07664768305438885,0.24067936863886608,28,15,13,0.6516998434876119,0.34830015651238805,0.4517955095594812,4.462809917355372,5,1.8826748699999996,28.240123049999998,22.149919500000003,1709.132128800005,15,632,15,617,1.0,0.023734177215189875,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 460, 'WATCH_ONLY_DAILY_ADD_LIMIT': 77, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 47, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 32, 'WATCH_ONLY_DAILY_NEW_LIMIT': 1}",False,False,False,True
mp6_tr2_tu8_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,2,8,0.15,1,0,0.013880735017574919,0.040513909676000104,-0.06747195647292192,0.2452303215551395,31,17,14,0.6472539570766084,0.3527460429233915,0.4660666353164057,5.184573002754821,6,1.8770089799999996,28.1551347,21.226381500000002,863.0332896000045,17,661,17,644,1.0,0.025718608169440244,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 100, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu10_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,2,10,0.15,1,0,0.013880735017574919,0.040513909676000104,-0.06747195647292192,0.2452303215551395,31,17,14,0.6472539570766084,0.3527460429233915,0.4660666353164057,5.184573002754821,6,1.8770089799999996,28.1551347,21.226381500000002,863.0332896000045,17,661,17,644,1.0,0.025718608169440244,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 100, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
mp6_tr2_tu12_cr15_add0,combined_v2_50k_compact,True,50000.0,100,6,2,12,0.15,1,0,0.013880735017574919,0.040513909676000104,-0.06747195647292192,0.2452303215551395,31,17,14,0.6472539570766084,0.3527460429233915,0.4660666353164057,5.184573002754821,6,1.8770089799999996,28.1551347,21.226381500000002,863.0332896000045,17,661,17,644,1.0,0.025718608169440244,1.0,"{'WATCH_ONLY_PORTFOLIO_FULL': 413, 'WATCH_ONLY_LOT_TOO_EXPENSIVE': 100, 'WATCH_ONLY_DAILY_ADD_LIMIT': 70, 'WATCH_ONLY_INDUSTRY_CONCENTRATION': 59, 'WATCH_ONLY_DAILY_NEW_LIMIT': 2}",False,False,False,True
